CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Point Earned,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Card Type_DIAMOND,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Surname,Exited
578,45,4,87839.66201012443,2,0,0,63974.577879545264,5,746,True,True,False,True,False,True,True,False,False,Lawrence,1
628,42,6,95816.12767236153,1,0,1,115543.06532692182,1,602,False,True,True,True,True,False,True,True,False,Garcia,1
576,34,3,207601.06338434407,1,0,0,48675.05319314743,5,760,True,False,True,True,True,False,False,True,False,Ramos,1
619,42,1,150601.6306167804,1,0,0,92669.83844749219,3,311,True,False,False,True,False,True,False,False,True,Jones,1
666,51,1,187672.54389948194,1,0,0,111875.87140714479,4,864,False,False,True,True,False,False,True,False,True,Jackson,1
596,50,1,143114.63078569842,1,1,0,31672.32873994776,2,872,True,True,False,True,False,False,False,True,False,Elliott,1
628,41,4,144908.7740293165,1,1,0,72708.1446355152,2,742,True,True,False,True,True,False,True,True,False,Brown,1
739,43,6,105200.53966792162,1,1,0,126071.43864739923,1,234,True,True,False,False,True,False,True,False,True,Allen,1
595,47,5,135833.90964578348,1,0,0,58658.05318194097,3,338,False,True,False,True,True,False,False,True,True,Jackson,1
577,53,1,99896.60239454338,1,0,0,4758.607028946277,4,235,False,True,False,False,True,False,False,False,True,Ball,1
578,37,5,121129.9135228326,1,0,0,55380.701125406114,1,663,True,True,False,False,True,False,True,False,False,Burns,1
605,48,2,0.0,1,0,0,60666.92772757753,3,831,True,False,True,True,True,False,True,False,True,Adams,1
610,34,4,0.0,1,1,0,79425.23831142532,2,858,True,False,True,True,False,True,True,False,False,Sawyer,1
640,62,4,0.0,1,1,0,28108.426376161085,1,265,True,False,False,True,False,False,False,True,False,Russell,1
494,47,7,126176.58838087764,2,1,0,60874.08683456703,3,530,False,True,True,True,False,False,False,True,False,Hernandez,1
550,29,3,121259.88243185275,1,0,0,164415.0319632075,3,616,True,True,False,True,True,False,False,True,False,Dillon,1
584,54,6,116247.6225317203,1,0,0,57861.26720389421,4,848,False,True,False,True,True,True,False,False,False,Martinez,1
638,59,4,86548.93690776636,2,0,0,191268.19992871786,1,649,False,True,False,True,True,True,False,False,True,Barnes,1
565,44,5,93029.42235623184,1,1,0,172021.7661813257,1,822,True,False,True,True,True,False,True,True,False,Thompson,1
711,54,5,94399.39238249474,2,1,0,157222.4661459843,3,425,True,True,False,True,True,True,True,False,False,Jackson,1
620,48,2,108698.9179962042,3,0,1,185542.62330049273,4,504,True,False,True,True,True,False,True,True,False,Rivera,1
655,46,4,217834.7629020632,1,0,0,166941.77514202642,3,699,True,False,True,True,False,True,True,False,False,Johnson,1
707,34,5,0.0,1,1,0,134124.4622055693,2,516,True,False,False,True,True,False,False,True,True,Johnson,1
703,50,7,94814.39658892376,1,0,0,70760.85178783168,3,390,False,True,False,True,False,True,False,False,True,Cantrell,1
649,43,3,174535.43313183828,1,0,0,65825.24277618565,3,630,True,False,False,True,True,True,False,False,True,White,1
798,41,7,142412.81093650122,1,1,0,91558.60253248563,3,479,True,True,False,True,True,True,False,False,False,Barnett,1
573,50,1,99808.05864035574,1,0,0,4930.329356164618,4,281,False,True,False,True,True,True,False,False,True,Armstrong,1
559,55,1,82222.59856973388,1,1,0,108953.30669253944,1,578,False,True,True,False,True,True,True,False,False,Thompson,1
492,43,3,162628.56936589832,1,0,1,166865.30001441354,3,367,True,False,True,True,True,False,True,False,False,Hawkins,1
690,46,4,94248.05662010753,1,0,0,73160.00768812334,1,510,False,True,False,True,False,True,False,True,False,Cervantes,1
691,44,5,198573.12278222758,1,1,0,182025.6369919903,2,772,False,False,True,True,False,True,False,False,True,Hicks,1
762,49,1,0.0,2,1,0,44129.40030405241,5,408,False,False,True,True,True,False,False,True,False,Schmidt,1
573,38,5,124545.75305256528,2,1,1,127850.30485399732,2,740,False,True,True,True,True,False,False,False,True,Jones,1
668,46,7,106467.96077563387,1,0,0,157550.00736251593,3,647,True,True,False,True,True,False,True,True,False,Freeman,1
815,51,7,175243.00691420463,2,0,0,163290.75259329917,3,624,True,False,True,True,False,True,True,False,False,Castro,1
712,44,3,86947.11831362172,1,1,0,90898.20505937118,2,651,True,False,False,True,False,False,True,False,True,Ward,1
735,40,5,104661.61824299014,1,1,0,126239.9850024628,1,256,True,False,False,True,True,False,True,True,False,Harvey,1
609,40,5,148967.1118946743,1,0,0,33916.27210553199,2,729,True,True,False,True,True,False,False,True,False,Black,1
545,36,3,0.0,1,0,1,178961.85780788356,2,614,True,False,True,False,True,False,True,False,False,Preston,1
614,46,5,141508.03995062728,1,0,0,33995.208506284354,2,947,False,True,False,True,True,False,False,True,True,Palmer,1
737,45,9,125666.37710867895,1,1,0,80286.26275159154,1,562,True,False,False,True,False,False,True,True,False,Roberson,1
734,52,6,152644.7563171099,1,1,0,47609.48215833873,1,699,True,True,False,False,True,True,False,False,True,Bean,1
843,40,5,0.0,2,1,0,3405.4596528007887,1,987,True,False,True,True,False,False,True,True,False,Lopez,1
687,56,3,137208.81368156616,1,1,0,143503.43806133585,2,744,False,True,True,True,True,False,False,True,True,Sheppard,1
702,47,6,115177.74820765047,1,1,0,154543.86547234654,4,406,False,True,True,True,True,False,False,True,True,Irwin,1
659,46,3,131368.85770779278,1,0,0,2075.123932507787,1,735,False,True,False,True,True,True,True,False,False,Bell,1
584,51,4,0.0,1,0,0,5418.721229523681,1,883,True,False,True,True,False,True,False,True,False,Nguyen,1
649,30,4,153237.75733292263,1,0,0,101769.9281092538,3,412,False,True,True,False,True,False,False,True,True,White,1
779,37,7,135060.11604545545,2,1,0,26731.132045974515,2,554,True,False,False,True,True,False,False,True,True,Pierce,1
600,39,3,72625.4613064811,1,1,0,41789.80081876498,3,807,True,False,True,True,True,False,True,False,True,Mcknight,1
802,55,6,151829.65164459037,1,1,0,46817.66976338901,1,682,True,True,False,False,True,True,False,False,True,Jones,1
696,30,4,79343.67645951977,1,1,0,122405.93375519602,4,885,False,True,False,True,False,True,False,False,True,Osborn,1
770,54,3,88388.33168061826,1,0,1,54199.65091938705,3,732,True,True,False,False,True,True,False,False,False,Yang,1
682,45,4,169654.28319165172,1,0,0,174003.59449284011,4,977,False,True,False,True,True,False,True,False,True,Pratt,1
710,35,6,56414.908676633284,2,0,0,95832.69155685496,3,631,True,False,False,True,True,False,True,False,True,Stein,1
712,36,5,138146.4400720727,1,1,0,142802.30192566168,3,592,False,True,True,True,True,False,False,False,True,Ortega,1
800,38,8,132828.73676580715,1,1,0,27196.774566759606,1,461,True,False,True,True,False,False,False,True,True,Mckay,1
555,47,2,0.0,1,0,1,30736.553156738828,3,421,False,False,True,True,False,False,False,True,False,Mcknight,1
708,43,4,104995.59980465873,1,1,0,47526.98744807076,4,344,False,True,False,True,False,False,True,True,False,Mcbride,1
661,40,3,121802.00087881381,1,0,0,146146.5640747074,3,466,False,True,False,False,True,True,False,True,False,Hernandez,1
838,51,3,99588.64180742769,1,0,0,85232.13756555531,3,695,False,True,False,False,True,False,False,False,True,Villegas,1
627,48,5,135320.49294599076,1,1,0,37207.54345085457,1,750,True,False,False,True,False,False,False,True,True,Robinson,1
433,53,3,0.0,1,1,0,156920.66415715634,3,835,True,False,False,True,True,False,False,True,True,Everett,1
591,45,5,88125.4890281825,1,1,0,120796.7358882978,3,440,False,True,False,True,True,False,False,True,False,Allen,1
815,42,6,114069.61578818639,1,1,0,32323.083214782942,3,342,True,True,False,True,True,False,False,True,True,Dean,1
603,41,3,120400.35542258671,1,0,0,17860.498278727104,3,381,False,True,True,True,True,True,False,True,False,Fernandez,1
580,47,2,119954.36829106249,2,1,0,27624.026889280496,3,564,False,True,False,True,False,True,False,False,False,Singh,1
709,40,2,0.0,1,1,1,170229.89582038298,2,671,True,False,True,False,True,True,False,False,False,Davidson,1
508,41,2,70620.99538768557,2,1,0,189176.62393265488,4,938,True,False,True,True,True,False,False,True,True,Brown,1
752,29,1,111008.42456460236,1,1,0,72921.20097296013,1,329,False,True,False,True,False,False,False,True,True,Bennett,1
695,47,8,117257.75252688937,1,1,0,63226.424197642424,4,739,False,True,True,True,False,True,False,False,False,Terry,1
579,55,9,0.0,1,1,0,150080.03809596962,4,689,True,False,True,True,True,True,True,False,False,Owens,1
668,46,1,166965.39304467844,2,0,0,22811.20591545883,1,733,True,False,False,False,True,True,False,True,False,Barr,1
814,57,6,98296.59486535289,1,0,1,157308.75094433114,1,349,False,True,True,True,True,False,True,True,False,Mcclure,1
598,46,3,64417.02759900152,1,1,0,10947.105657967028,5,345,True,False,True,True,False,True,False,False,True,Sullivan,1
833,47,2,0.0,1,0,0,169459.06913554817,1,750,True,False,True,True,True,True,True,False,False,Garcia,1
695,49,8,107572.52133436203,1,1,0,140609.1409209926,2,783,False,True,False,True,True,False,False,True,True,Valdez,1
695,34,5,94701.73018898994,1,0,0,197607.21354437145,4,606,True,False,True,False,True,False,True,True,False,Stanley,1
543,33,5,115159.887127871,1,0,0,111156.53679061463,2,702,False,True,True,True,False,False,False,True,True,Turner,1
562,46,5,0.0,1,0,0,194184.89998880093,4,569,False,False,True,True,False,True,False,True,False,Johnson,1
756,41,6,149090.0141997228,1,0,0,50369.462727966325,3,781,False,True,False,False,True,True,False,False,True,Hanna,1
610,44,2,0.0,1,1,0,83590.21396026832,2,807,True,False,True,True,True,False,False,True,False,Young,1
732,53,9,0.0,1,1,0,83403.22130861052,4,920,True,False,False,True,True,False,False,True,False,Byrd,1
645,40,6,0.0,3,1,1,79918.06279021534,2,921,False,False,True,True,True,False,True,False,True,Palmer,1
689,39,5,114556.99126263149,1,0,0,190072.03981686474,3,814,True,True,False,True,True,False,True,True,False,Beltran,1
569,50,5,129289.25915566257,1,0,0,177792.81117582283,4,986,False,True,False,True,False,True,True,False,False,Taylor,1
720,30,3,123247.93709127599,1,0,0,53514.97524887771,1,676,False,True,False,True,True,True,True,False,False,Lamb,1
641,51,3,0.0,1,0,0,90968.79992727806,1,734,True,False,True,True,True,False,False,False,True,Moore,1
745,56,7,116312.74741956199,1,1,0,189733.79559468146,2,828,False,True,False,False,True,False,True,True,False,Howard,1
731,52,7,144468.46630726106,1,0,1,125873.38765490407,4,841,True,True,False,True,True,False,False,True,False,Frye,1
766,43,8,0.0,2,1,0,67252.80705689275,2,708,True,False,True,True,False,True,False,True,False,Washington,1
622,50,5,121324.78456865673,1,1,0,176548.6654622558,5,495,True,True,False,True,False,False,False,False,True,White,1
493,50,3,0.0,1,0,0,173866.5188197704,3,620,True,False,False,True,False,False,True,False,True,Robertson,1
653,48,3,93614.44953616097,1,0,1,139402.30402191923,5,717,True,False,True,True,True,True,True,False,False,Arnold,1
623,37,6,129712.1779462454,1,0,0,69502.85748263924,4,639,True,True,False,True,True,False,False,True,True,Roberson,1
600,57,6,117663.584339748,1,0,0,5447.678420265005,3,513,True,True,False,True,False,False,False,True,True,Martinez,1
705,45,3,115571.5553531629,1,0,0,76511.69073869337,2,578,False,True,False,True,True,False,False,True,False,Bartlett,1
661,29,8,109967.38384308423,1,0,1,136458.29280573197,2,322,False,True,True,True,True,False,True,False,False,Brown,1
660,31,3,0.0,1,0,0,100372.8703065368,1,556,True,False,True,True,True,False,False,True,True,Vincent,1
708,54,2,0.0,1,1,0,13311.346751022138,3,938,True,False,False,True,False,True,False,True,False,Fields,1
591,46,5,103497.92945781138,1,0,1,178863.44859490322,2,897,True,True,False,True,True,True,True,False,False,Moore,1
662,36,2,113299.34395229915,1,1,0,85278.65066625139,4,620,False,True,True,True,True,False,True,True,False,Clay,1
756,40,0,132448.93750268698,1,1,0,20407.78136475672,2,341,False,True,False,False,True,True,False,False,False,Long,1
703,47,4,0.0,1,1,0,121806.41620412293,2,784,False,False,True,False,True,False,True,False,False,Anderson,1
712,50,5,115231.56656213083,1,0,0,191420.93533056436,1,381,True,True,False,True,True,False,False,True,True,Velasquez,1
459,37,3,115457.22723275104,3,1,0,119593.36610356682,1,467,True,True,False,True,True,True,False,False,True,Olsen,1
554,53,2,139596.849782748,2,0,0,68991.8122502457,2,400,False,True,True,True,True,False,True,True,False,Paul,1
732,45,5,0.0,1,0,0,169660.52956460608,1,684,True,False,True,True,True,True,True,False,False,Smith,1
727,41,6,0.0,1,1,0,58258.89809649447,1,227,True,False,True,True,True,False,True,True,False,Miller,1
592,49,6,155468.25323840597,1,1,0,13094.709606020406,1,317,True,True,False,True,False,True,False,False,True,Stewart,1
563,59,7,127426.72159856255,1,1,0,176757.23641614063,2,867,False,True,True,True,True,True,False,False,True,Lozano,1
703,46,7,101698.7839544288,1,0,0,177614.3436505072,3,297,True,True,False,True,False,False,False,False,True,Carr,1
821,46,3,81543.32943280488,1,1,0,28357.496753693893,1,620,False,False,True,True,True,False,False,False,True,Anderson,1
668,44,5,137684.45598571972,3,0,0,149298.40235751218,4,538,False,True,False,True,False,False,True,True,False,Herrera,1
651,37,2,131747.19694123752,1,0,0,146673.7881784277,3,827,False,True,False,True,True,False,False,True,True,Miller,1
735,42,0,3340.7905166713467,1,0,0,176990.5200386915,2,642,True,False,False,True,True,False,True,True,False,Gomez,1
606,45,8,123722.79877881362,1,1,1,31254.928394997354,2,708,False,True,False,False,True,True,True,False,False,Brown,1
463,76,6,88355.74623506781,1,0,0,188289.09388006342,2,550,True,False,False,True,False,True,False,False,True,Robinson,1
711,47,4,0.0,1,1,0,121828.00104784485,2,714,False,False,True,False,True,False,True,False,False,Tate,1
606,39,0,0.0,1,1,0,65897.02268492735,1,364,False,False,True,False,True,False,True,True,False,Anderson,1
736,54,5,99673.50641685406,1,1,1,74703.54044867666,2,867,False,True,False,False,True,True,False,True,False,Parker,1
593,34,2,164613.18778341744,2,1,1,27476.418579596335,2,452,True,True,False,True,True,True,False,False,True,Knapp,1
702,33,8,0.0,1,0,0,183031.15015560575,1,446,True,False,False,True,True,False,True,False,False,Hernandez,1
739,47,4,98010.26051786446,1,1,0,79731.29976905702,2,813,False,True,False,True,True,True,True,False,False,Ryan,1
677,47,3,121424.3487342034,3,0,0,145606.92389061715,2,417,False,True,False,True,True,True,False,False,False,Williams,1
651,49,2,0.0,2,0,0,65247.309439156204,3,531,True,False,True,True,True,True,False,True,False,Petersen,1
533,54,4,121197.02119341397,1,0,0,123351.52066891869,5,749,True,True,False,True,False,True,False,False,True,Carey,1
615,37,4,144327.86257363943,1,0,0,154990.52058865584,1,989,True,False,False,True,True,False,False,True,False,Frazier,1
610,40,6,0.0,1,1,0,26849.81174968688,2,595,True,False,False,True,True,False,True,False,True,Allen,1
450,44,1,0.0,1,1,0,49256.53407151974,1,868,True,False,True,True,True,False,True,False,False,Vasquez,1
573,49,5,0.0,1,0,1,147467.53992226694,3,345,True,False,True,True,True,False,True,True,False,Ortiz,1
642,53,8,169144.8534487435,3,1,0,147784.53089537498,4,291,True,False,False,True,True,True,False,True,False,Smith,1
667,36,3,0.0,1,1,0,140632.81974318108,3,515,True,False,False,True,True,True,False,True,False,Rose,1
646,31,3,87593.30777858084,2,0,0,15763.07388500966,2,716,True,False,True,True,False,False,True,True,False,Tucker,1
565,50,2,145800.4799917934,1,0,0,2101.192951803021,2,562,False,True,True,True,True,True,False,True,False,Wilson,1
747,38,6,119302.62218212923,1,1,0,169684.81754570504,1,255,False,True,True,False,True,True,False,False,False,Wolf,1
524,36,9,126399.09707176329,1,1,0,174368.12892886705,2,958,False,False,True,False,True,False,True,False,True,Martinez,1
727,66,8,137069.16101316054,1,0,0,110941.40419129617,4,704,True,False,True,True,True,False,True,True,False,Garcia,1
613,50,3,113203.66643119502,2,1,1,105881.15351191352,4,623,False,True,False,True,False,True,True,False,False,Hull,1
664,51,5,96502.96436470089,1,0,0,72022.6923555383,2,551,False,True,False,True,False,False,True,True,False,Cowan,1
787,56,4,117096.83192078618,1,1,0,93481.41343644478,2,711,False,True,True,True,True,True,True,False,False,Brown,1
582,50,2,143892.7786488098,1,0,0,180925.6475557366,4,806,True,True,False,True,True,True,True,False,False,Ho,1
532,52,4,73620.79808528542,1,0,0,18530.400747914093,3,539,True,False,True,True,False,False,True,False,False,Hayes,1
683,45,1,0.0,1,0,0,107438.8441677095,4,630,True,False,True,True,True,True,False,True,False,Costa,1
790,37,2,208440.40733746914,1,1,0,185018.36973550293,2,775,True,False,True,True,False,True,False,True,False,Michael,1
630,34,4,0.0,1,0,0,170508.99458105216,3,436,True,False,True,True,True,True,False,False,False,Leonard,1
683,48,3,148502.75931336405,2,0,0,109013.21740512797,4,760,False,True,False,True,True,True,False,False,False,Davis,1
846,47,2,0.0,1,0,0,169394.42341989867,1,763,True,False,True,True,True,False,True,False,False,Griffith,1
787,55,3,0.0,1,0,1,13287.006870357394,4,746,True,False,False,True,True,True,False,False,False,Bennett,1
695,40,1,103533.2533148055,1,0,0,9983.75466887119,3,785,True,True,False,True,False,True,False,False,True,Duran,1
586,53,1,77055.30347483959,1,0,0,138211.78384515856,5,663,True,True,False,True,False,False,False,True,True,Burns,1
648,44,9,125623.25584004447,1,1,0,32101.265727638285,3,641,True,True,False,False,True,True,False,True,False,Lewis,1
555,37,8,144933.34430582213,1,1,0,90754.11108203146,1,551,False,True,False,True,True,False,False,True,True,Reid,1
576,41,1,144428.85915930272,1,1,0,22540.828006592634,2,736,False,True,False,False,True,True,False,False,True,Nelson,1
709,39,5,107351.78296396755,1,0,0,92518.15764692491,1,572,False,True,False,True,False,True,False,False,False,Franklin,1
696,50,1,143416.06142749632,1,1,1,109460.34695111301,4,459,False,True,False,True,True,False,False,True,True,Smith,1
709,32,1,116923.85362652861,1,0,0,149568.91690866518,3,811,True,False,True,True,True,True,False,True,False,Goodman,1
583,48,5,128080.9783010615,2,1,0,143044.74171261681,4,491,True,True,False,True,False,True,False,False,True,Moreno,1
827,52,4,0.0,1,1,0,1355.0357521729138,1,512,True,False,True,False,True,True,False,False,True,Ware,1
684,62,7,116499.87270506745,1,0,0,156829.6344693838,1,556,False,True,False,True,True,False,False,True,False,Henderson,1
609,57,8,0.0,1,0,1,107516.79481412795,4,314,True,False,False,False,True,False,True,True,False,Walls,1
521,55,5,110360.24087099728,2,0,0,95601.19127135313,3,505,False,True,False,False,True,True,True,False,False,Cooper,1
571,47,1,107215.64287484525,2,1,1,184309.68253912436,4,503,True,True,False,False,True,True,False,True,False,Santos,1
777,52,2,143415.9128217602,2,0,1,127720.33738498291,4,724,True,False,True,False,True,True,False,True,False,Hendricks,1
570,45,2,0.0,1,1,1,12486.76484008706,2,962,False,False,True,False,True,False,False,True,False,Hernandez,1
690,50,6,117511.49440561332,1,0,0,148219.1941985416,3,680,True,False,False,True,False,True,False,True,False,Hernandez,1
645,50,2,0.0,1,0,0,116289.43746781842,3,224,True,False,False,True,False,True,False,True,False,Calderon,1
566,51,1,48242.752851769925,2,1,0,185851.24040098945,1,670,True,False,False,True,True,False,False,True,True,Wilson,1
824,59,1,174062.71919399218,1,0,0,157009.55782497412,2,695,True,True,False,True,True,True,False,True,False,Vargas,1
689,57,1,143073.29839349378,1,0,0,102687.06096463901,4,346,False,True,False,True,True,True,False,True,False,Williams,1
546,33,8,0.0,1,0,0,143135.5009920391,2,434,True,False,True,False,True,False,True,False,False,Fritz,1
786,55,9,117425.09666936002,2,1,0,95046.74200580106,2,579,True,False,True,True,False,True,True,False,False,Khan,1
664,39,7,105077.09846148359,2,1,0,106672.81993694358,2,539,True,True,False,True,False,True,False,True,False,Avila,1
664,39,1,0.0,2,0,0,70332.67848147954,3,741,True,False,False,True,True,True,False,True,False,Jones,1
608,51,3,116311.03873232394,2,1,0,4524.734086641209,4,796,True,False,False,True,True,True,False,True,False,Figueroa,1
668,42,7,190254.75914047353,1,1,0,97690.63932392305,3,676,True,False,False,True,True,True,False,False,True,Brock,1
708,51,8,98575.27847617766,1,0,0,71113.137900398,4,438,False,True,False,True,True,False,True,True,False,Smith,1
692,26,4,122347.05191844195,1,1,0,128570.85598840275,2,801,False,False,True,True,True,False,False,False,True,Brown,1
660,49,1,133099.03275258967,1,0,0,4488.196194256826,3,491,False,True,False,True,False,False,True,False,True,Morgan,1
618,40,5,117532.50210244082,1,0,0,94756.3214556149,2,649,True,True,False,True,True,True,True,False,False,Turner,1
632,51,3,128890.35987185566,1,1,0,108148.10884893953,1,875,True,True,False,True,False,False,False,True,True,Shaw,1
705,45,5,92661.13437305974,1,1,0,120459.81741702328,3,625,False,True,False,True,True,False,False,True,False,Sandoval,1
510,33,3,106318.78100282047,2,1,0,45580.56765487688,4,690,False,True,False,True,True,False,True,False,False,Garcia,1
634,53,2,0.0,1,1,1,58750.49024171939,1,389,True,False,False,True,True,True,False,False,True,Cook,1
570,41,1,0.0,1,1,1,83613.61991436027,1,728,False,False,True,True,True,False,False,True,True,Smith,1
741,35,6,108475.88246377216,1,1,0,165975.50701194323,3,665,False,True,True,True,True,False,True,False,False,Adams,1
755,38,7,0.0,1,0,0,32712.918530441657,2,605,True,False,True,False,True,True,False,True,False,Dixon,1
659,47,3,0.0,1,0,0,179150.22969110627,2,515,True,False,False,True,True,False,True,False,True,Johnson,1
648,42,8,112317.74408920784,1,1,0,162674.31921245684,2,880,False,True,False,True,False,False,True,True,False,Sanchez,1
686,61,5,131131.6402083507,1,0,0,169563.73436892382,2,804,False,True,True,True,False,True,False,False,True,Massey,1
561,57,5,123976.38675905296,1,0,0,111368.68061346449,2,646,True,False,True,True,True,True,False,True,False,Castro,1
578,53,1,77228.39148233402,1,0,0,138586.86969157236,4,653,False,True,True,True,False,False,False,False,True,Bird,1
679,46,5,94548.97550635716,1,1,0,190829.07351285618,3,702,False,True,True,True,True,False,False,False,True,Huffman,1
511,54,6,0.0,1,0,0,194554.50397187262,2,766,True,False,False,True,False,True,False,False,True,Nelson,1
645,31,2,0.0,1,1,0,170827.45966943054,3,350,True,False,True,True,True,True,False,False,True,Rodriguez,1
759,38,5,178614.05352267486,1,1,0,67093.69817385414,3,791,True,False,False,True,True,True,False,True,False,Anderson,1
691,43,1,91791.43400154579,1,1,0,71195.97826828246,1,474,True,True,False,True,True,False,True,False,True,Li,1
574,38,7,121778.04842222907,1,0,0,56884.1663552288,1,847,True,False,False,False,True,True,True,False,False,Peterson,1
485,55,5,0.0,1,1,1,126014.20314535756,4,331,True,False,False,True,True,False,True,False,True,Williams,1
660,44,1,0.0,1,0,0,177505.21473917807,5,826,True,False,False,False,True,True,False,True,False,Brown,1
748,38,2,120034.07474932596,3,1,0,143692.57671671585,2,684,False,True,True,True,True,False,False,True,False,Collins,1
674,46,2,90696.14422738855,1,0,0,157987.9255673482,3,477,False,True,True,True,False,False,True,True,False,Morgan,1
676,50,6,111626.88107989919,1,1,0,48962.715565816114,2,314,False,True,True,False,True,True,False,True,False,Simmons,1
621,37,8,0.0,1,0,0,147327.76750501964,2,326,True,False,False,True,False,True,False,False,False,Shepherd,1
633,56,2,128862.93332401867,2,1,0,80845.83524770832,2,774,True,True,False,True,False,True,False,False,True,Munoz,1
697,43,2,91407.69880844967,3,0,0,8380.47897512611,3,800,True,True,False,True,False,False,True,True,False,Bond,1
638,44,1,130701.43154459615,1,1,1,161286.3939499498,1,584,True,False,False,True,True,False,True,False,True,Jimenez,1
601,54,5,0.0,1,0,0,116414.98701554122,2,243,True,False,False,True,False,True,False,True,False,Davis,1
694,41,1,77592.37083775243,1,0,0,159491.39942186844,2,386,True,False,True,True,True,True,False,False,False,Rogers,1
725,42,0,0.0,1,1,0,2350.1865124545266,1,366,True,False,True,True,True,True,False,False,True,Nicholson,1
640,45,6,129798.44801981736,2,1,0,132526.59174096968,1,364,True,True,False,True,False,True,False,True,False,Mcdonald,1
491,55,5,72268.26758872117,1,1,0,163848.06107281023,3,570,True,False,False,True,False,True,False,True,False,Salazar,1
721,51,7,136035.2851334709,1,0,0,3425.016621977494,2,542,True,False,True,True,True,True,False,True,False,Bell,1
653,41,3,175396.78969543378,1,0,0,67124.95162733183,3,651,True,False,False,True,True,True,False,False,False,Ross,1
793,59,1,124077.92314499871,1,1,0,71202.58151555841,4,596,True,False,False,True,True,False,True,True,False,Williams,1
712,42,5,168607.33317964996,1,1,0,153600.90768653862,4,756,True,False,False,False,True,False,True,False,True,Roberts,1
602,46,4,168838.7979677123,1,1,0,151939.85230470862,4,722,True,False,False,False,True,False,True,True,False,Chavez,1
539,40,7,111909.14258979546,1,0,0,8323.251291073648,2,567,False,True,False,True,True,False,True,False,True,Alexander,1
680,49,4,95829.0206875743,1,0,0,98172.70663933654,4,565,True,True,False,True,True,True,False,False,True,Howell,1
570,42,2,122291.0437057991,1,0,0,28092.347559715927,2,820,False,True,False,True,True,True,False,False,False,Valenzuela,1
683,55,3,44164.1386430768,1,0,0,66292.08084935855,3,688,True,False,False,True,False,False,True,False,False,Lindsey,1
557,49,4,7320.981913049367,1,0,0,156838.1150648048,2,869,True,False,True,True,True,False,False,True,True,Pruitt,1
512,47,1,0.0,1,1,1,114918.65701331626,2,551,True,False,True,True,True,True,False,False,True,Andrews,1
663,38,2,178084.03334126965,1,0,0,65475.46282446312,3,788,True,False,False,True,False,True,False,True,False,Brown,1
569,46,7,103444.13380804032,1,1,0,46924.927587884435,4,809,False,True,False,True,True,False,True,False,True,Lowe,1
625,33,5,0.0,1,1,0,133493.6487752798,3,479,True,False,True,True,False,False,False,True,False,Brown,1
607,37,7,152402.00602454503,1,1,0,26782.04036129063,2,409,True,True,False,True,True,False,True,False,True,Deleon,1
726,56,4,107143.64248125558,1,1,0,26009.59447253049,1,575,True,True,False,True,True,True,False,False,False,Hall,1
847,52,6,65351.76238763709,2,0,0,182621.63800899094,1,504,False,True,True,True,False,False,False,True,False,Franco,1
637,38,4,0.0,1,0,0,68808.75186891037,4,847,True,False,True,True,True,True,True,False,False,Jacobson,1
552,43,6,73875.98796272828,2,0,0,84505.50800210581,3,758,True,True,False,True,True,False,True,False,True,Rush,1
526,39,7,105147.80182041516,1,0,0,80750.32455749522,2,657,False,True,True,True,True,True,False,True,False,Delgado,1
696,45,5,0.0,1,1,0,32318.136242159908,1,817,True,False,True,True,True,False,False,True,True,Taylor,1
743,27,5,126299.5792481437,1,1,0,177304.5809855549,3,969,False,True,True,False,True,False,True,False,True,Holland,1
681,34,6,45678.68571990015,1,1,0,19965.172057410688,2,667,True,False,True,True,False,True,False,False,True,Cox,1
629,33,6,154231.4719422131,1,0,0,25686.738048609484,4,770,True,True,False,False,True,False,True,False,False,Rogers,1
677,37,5,173988.87415497433,2,1,0,114551.90865258366,1,613,True,False,False,True,True,False,False,True,False,Zimmerman,1
633,48,3,129850.26942002865,3,1,1,47874.817761838734,1,675,True,True,False,True,True,True,True,False,False,Blanchard,1
580,38,2,0.0,1,1,0,50380.50107930082,1,649,True,False,True,True,True,False,True,False,False,Williams,1
675,49,3,129775.91112823422,2,0,0,116094.32127324608,2,608,False,False,True,False,True,True,False,True,False,Welch,1
500,53,7,149021.72784158416,2,0,0,137686.97643856925,4,753,False,True,False,True,True,True,False,True,False,Haynes,1
592,53,1,77322.36488909562,1,0,0,138285.2220744919,4,655,True,True,False,True,False,False,False,True,True,Nguyen,1
544,35,6,118572.39090770217,1,1,0,115177.47804082873,2,724,False,True,False,True,False,True,False,False,False,Anderson,1
602,38,3,131644.34267839685,1,1,1,160101.49707387263,2,617,True,True,False,True,False,False,True,False,False,Galvan,1
625,53,0,0.0,1,0,0,32094.523091617808,3,912,True,False,False,True,True,False,True,False,True,Medina,1
537,49,5,0.0,1,0,1,146638.433320371,4,448,True,False,True,True,True,False,True,True,False,Williams,1
634,51,2,123312.1684274579,1,0,0,15784.403290154192,3,667,False,True,False,True,True,True,False,False,True,Heath,1
740,50,3,0.0,1,0,0,56301.682927712376,3,577,True,False,False,True,True,True,False,True,False,Delgado,1
